-0.470854, -0.925472, 2.61222
-0.483767, -0.925325, 2.61181
-0.51742, -0.977348, 2.72047
-0.539754, -0.986683, 2.76559
-0.523659, -0.926973, 2.61646
-0.544136, -0.953063, 2.65287
-0.585698, -0.994648, 2.78791
-0.588212, -0.982621, 2.73514
-0.577586, -0.94724, 2.65504
-0.603062, -0.956236, 2.68025
-0.615505, -0.9653, 2.70565
-0.668326, -1.02194, 2.84458
-0.676471, -1.00257, 2.79066
-0.707433, -1.02027, 2.85972
-0.749592, -1.04943, 2.94146
-0.718775, -0.989618, 2.79328
-0.72652, -0.981318, 2.76985
-0.785417, -1.03878, 2.91161
-0.75151, -0.96719, 2.71095
-0.789855, -0.998627, 2.79907
-0.860074, -1.06858, 2.99513
-0.845468, -1.03255, 2.89415
-0.8566, -1.02147, 2.88318
-0.868412, -1.0031, 2.85136
-0.892157, -1.02114, 2.88227
-0.934055, -1.03662, 2.94662
-0.92923, -1.01534, 2.88613
-0.982192, -1.04105, 2.95922
-1.01973, -1.06488, 3.02696
-1.03138, -1.03877, 2.97376
-1.03081, -1.00911, 2.90956
-1.04694, -0.996573, 2.89415
-1.06947, -0.99793, 2.87732
-1.11722, -1.01466, 2.94667
-1.13918, -1.01464, 2.94662
-1.20203, -1.04939, 3.06971
-1.32055, -1.13725, 3.35109
-1.42935, -1.22324, 3.60446
-1.77457, -1.49816, 4.44713
-1.99116, -1.56897, 4.58958
-1.3856, -1.08386, 3.19377
-1.30658, -1.01623, 2.99447
-1.24959, -0.948572, 2.81574
-1.19742, -0.898894, 2.66828
-1.15277, -0.846615, 2.51309
-1.11376, -0.797247, 2.402
-1.16873, -0.819035, 2.46765
-1.18211, -0.811373, 2.44456
-1.1862, -0.795802, 2.41574
-1.12094, -0.7501, 2.25995
-1.13052, -0.73972, 2.2455
-1.16179, -0.749084, 2.27393
-1.16529, -0.731436, 2.23724
-1.19098, -0.737003, 2.25427
-1.19833, -0.734642, 2.24705
-1.19687, -0.715909, 2.22356
-1.21179, -0.717183, 2.21045
-1.1996, -0.698194, 2.16854
-1.2447, -0.714806, 2.22014
-1.2623, -0.70987, 2.22197
-1.27303, -0.672394, 2.13794
-1.27741, -0.661091, 2.11875
-1.31323, -0.671328, 2.15156
-1.31805, -0.665657, 2.13338
-1.31037, -0.651261, 2.10401
-1.33403, -0.657768, 2.12503
-1.34854, -0.651836, 2.12292
-1.35321, -0.646502, 2.10555
-1.35912, -0.636681, 2.09049
-1.35812, -0.62344, 2.08099
-1.38205, -0.630091, 2.08588
-1.36189, -0.616274, 2.04014
-1.37233, -0.611332, 2.04057
-1.39996, -0.611681, 2.05882
-1.38485, -0.600689, 2.02182
-1.3855, -0.586654, 2.0082
-1.3935, -0.58373, 1.99819
-1.39844, -0.583717, 1.99814
-1.41591, -0.574825, 2.00178
-1.40473, -0.566303, 1.9721
-1.41538, -0.561736, 1.97328
-1.40533, -0.552007, 1.9391
-1.42835, -0.554247, 1.96413
-1.40731, -0.532818, 1.92205
-1.4014, -0.527, 1.90107
-1.41531, -0.528666, 1.90708
-1.41632, -0.495363, 1.87084
-1.41115, -0.484152, 1.84583
-1.4189, -0.476032, 1.84994
-1.42549, -0.470574, 1.84657
-1.40414, -0.454479, 1.8189
-1.41621, -0.455453, 1.8228
-1.43431, -0.45378, 1.83436
-1.41828, -0.444198, 1.81385
-1.42279, -0.439688, 1.81385
-1.4368, -0.439464, 1.83172
-1.46043, -0.432806, 1.86185
-1.44051, -0.424212, 1.82488
-1.41236, -0.408314, 1.79488
-1.41972, -0.407864, 1.7929
-1.45443, -0.411285, 1.84834
-1.42024, -0.394634, 1.79355
-1.43117, -0.391949, 1.8017
-1.4378, -0.387187, 1.82144
-1.39604, -0.368068, 1.752
-1.39604, -0.363712, 1.752
-1.38532, -0.34904, 1.74398
-1.3722, -0.338204, 1.73289
-1.36924, -0.328876, 1.72915
-1.32216, -0.314405, 1.67496
-1.3187, -0.309427, 1.67057
-1.2992, -0.298549, 1.6563
-1.30276, -0.291108, 1.66084
-1.25887, -0.275065, 1.61513
-1.25836, -0.270938, 1.61446
-1.24885, -0.266608, 1.61255
-1.1952, -0.24214, 1.55829
-1.19821, -0.240423, 1.5724
-1.16554, -0.22466, 1.54466
-1.16359, -0.221177, 1.54716
-1.12314, -0.210472, 1.49833
-1.13322, -0.209996, 1.52188
-1.12812, -0.206664, 1.52521
-1.11301, -0.195297, 1.52529
-1.09887, -0.19037, 1.51625
-1.09237, -0.183639, 1.52295
-1.0906, -0.175034, 1.5473
-1.09449, -0.173636, 1.56943
-1.09638, -0.175185, 1.58343
-1.08205, -0.167531, 1.58551
-1.07126, -0.163747, 1.58704
-1.04206, -0.15777, 1.56687
-1.02156, -0.151984, 1.54761
-1.01278, -0.149682, 1.56376
-1.01857, -0.149497, 1.60347
-1.00431, -0.145178, 1.59981
-0.959948, -0.13769, 1.56004
-0.935526, -0.132549, 1.54532
-0.935288, -0.135293, 1.57732
-0.905007, -0.132581, 1.54569
-0.862466, -0.127979, 1.49204
-0.865245, -0.123606, 1.52975
-0.82926, -0.125419, 1.50584
-0.827273, -0.127419, 1.52986
-0.826806, -0.132983, 1.55038
-0.772545, -0.124724, 1.4975
-0.743375, -0.12968, 1.46928
-0.733109, -0.131774, 1.49301
-0.709574, -0.128505, 1.49818
-0.7113, -0.136863, 1.55067
-0.708266, -0.142434, 1.56957
-0.694547, -0.147567, 1.58277
-0.66949, -0.14639, 1.57015
-0.648611, -0.153875, 1.56687
-0.643539, -0.167281, 1.58314
-0.628535, -0.167478, 1.58501
-0.611026, -0.17486, 1.58049
-0.603013, -0.181103, 1.60094
-0.610658, -0.191216, 1.65399
-0.584144, -0.193358, 1.63731
-0.57447, -0.209464, 1.66832
-0.555881, -0.218605, 1.6748
-0.550859, -0.236082, 1.71093
-0.546016, -0.250167, 1.74994
-0.54006, -0.262315, 1.77324
-0.53061, -0.268635, 1.78595
-0.516555, -0.27916, 1.76824
-0.517852, -0.287193, 1.81912
-0.513882, -0.299193, 1.83727
-0.500753, -0.308683, 1.83938
-0.49416, -0.324077, 1.84893
-0.478825, -0.327617, 1.84299
-0.483286, -0.351266, 1.89645
-0.460395, -0.355031, 1.84258
-0.447619, -0.360391, 1.84657
-0.461809, -0.389274, 1.94501
-0.444244, -0.396218, 1.93171
-0.451471, -0.426528, 2.00652
-0.441543, -0.441543, 1.98432
-0.429328, -0.448954, 1.97353
-0.422765, -0.457377, 1.98882
-0.429253, -0.479458, 2.01934
-0.436414, -0.503555, 2.07732
-0.424274, -0.506557, 2.06849
-0.427285, -0.521654, 2.10873
-0.416369, -0.524987, 2.08039
-0.408557, -0.531895, 2.06703
-0.406528, -0.546353, 2.08297
-0.406399, -0.551356, 2.08231
-0.401957, -0.567926, 2.08612
-0.393418, -0.578555, 2.06849
-0.406166, -0.607922, 2.13552
-0.404036, -0.623446, 2.15246
-0.412422, -0.638849, 2.16841
-0.403081, -0.643328, 2.14737
-0.414162, -0.675445, 2.23602
-0.426669, -0.697929, 2.27304
-0.426669, -0.709232, 2.27304
-0.431391, -0.722794, 2.29819
-0.437105, -0.728508, 2.29819
-0.441382, -0.735637, 2.32068
-0.427084, -0.722972, 2.2455
-0.448565, -0.765199, 2.35845
-0.469898, -0.803375, 2.43873
-0.448511, -0.761022, 2.32773
-0.459396, -0.775413, 2.35385
-0.469682, -0.788711, 2.37629
-0.47865, -0.809791, 2.42166
-0.501505, -0.850378, 2.50577
-0.511518, -0.856714, 2.52444
-0.506634, -0.854751, 2.50034
-0.508075, -0.85295, 2.47705
-0.536687, -0.896621, 2.58521
-0.54221, -0.895128, 2.58091
-0.553587, -0.920461, 2.63506
-0.538905, -0.896049, 2.56518
-0.572682, -0.936815, 2.66293
-0.559297, -0.91492, 2.60069
-0.576238, -0.927841, 2.61891
-0.593734, -0.945331, 2.66828
-0.592246, -0.928822, 2.60341
-0.594123, -0.931767, 2.61166
-0.622592, -0.962188, 2.67827
-0.630103, -0.953403, 2.65381
-0.647417, -0.976157, 2.69848
-0.650178, -0.963598, 2.68219
-0.664993, -0.982299, 2.71546
-0.66281, -0.959591, 2.65268
-0.695981, -0.997686, 2.75799
-0.737026, -1.03611, 2.86421
-0.712825, -0.983091, 2.71764
-0.714181, -0.975712, 2.69725
-0.761342, -1.02097, 2.82236
-0.771909, -1.02569, 2.8354
-0.74579, -0.964555, 2.6664
-0.78833, -1.01059, 2.79366
-0.789736, -0.994863, 2.75019
-0.826187, -1.02307, 2.82815
-0.799312, -0.974688, 2.71306
-0.843244, -1.01119, 2.81468
-0.851261, -0.989117, 2.77241
-0.90042, -1.02956, 2.88578
-0.882623, -0.994259, 2.80638
-0.930532, -1.03191, 2.91266
-0.882657, -0.963821, 2.72047
-0.976658, -1.043, 2.96475
-0.972378, -1.02299, 2.90787
-0.942831, -0.963402, 2.75799
-0.991026, -0.99813, 2.85741
-1.03006, -1.0156, 2.90742
-1.01815, -0.982916, 2.83403
-1.00065, -0.959381, 2.76617
-1.00379, -0.936198, 2.71882
-1.02952, -0.946886, 2.76985
-1.05577, -0.945001, 2.78459
-1.08544, -0.958985, 2.8258
-1.1189, -0.974987, 2.89415
-1.16116, -0.985336, 2.94662
-1.31434, -1.09874, 3.33535
-1.42871, -1.17946, 3.58039
-1.68931, -1.38596, 4.20725
-1.85844, -1.40049, 4.28366
-1.51481, -1.13285, 3.4916
-1.22859, -0.913569, 2.81574
-1.25239, -0.913719, 2.83795
-1.13744, -0.814267, 2.54874
-1.12608, -0.74577, 2.39014
-1.08787, -0.697929, 2.27304
-1.09917, -0.692278, 2.27304
-1.10821, -0.689494, 2.24556
-1.09333, -0.662544, 2.19331
-1.13281, -0.67304, 2.22806
-1.10581, -0.645281, 2.15389
-1.07589, -0.608561, 2.06561
-1.067, -0.582227, 2.01015
-1.08216, -0.57732, 2.01047
-1.077, -0.561806, 1.97353
-1.10334, -0.555408, 2.00355
-1.10877, -0.54332, 1.97768
-1.10029, -0.532088, 1.93679
-1.11455, -0.529472, 1.94487
-1.12069, -0.522989, 1.93876
-1.12661, -0.516464, 1.93239
-1.12253, -0.503368, 1.90107
-1.11877, -0.490197, 1.88676
-1.12778, -0.492675, 1.87832
-1.12979, -0.484858, 1.86621
-1.12684, -0.470474, 1.84618
-1.12646, -0.459268, 1.83807
-1.10847, -0.445629, 1.80141
-1.13651, -0.451426, 1.82484
-1.12524, -0.434499, 1.79245
-1.13431, -0.432858, 1.78568
-1.12102, -0.413009, 1.75788
-1.14584, -0.420067, 1.7692
-1.13709, -0.402219, 1.74897
-1.12929, -0.392145, 1.7238
-1.13447, -0.38951, 1.71222
-1.14509, -0.381695, 1.71536
-1.13073, -0.371315, 1.68757
-1.1222, -0.356022, 1.67484
-1.117, -0.347647, 1.6548
-1.1235, -0.345533, 1.66443
-1.11863, -0.332127, 1.63911
-1.10404, -0.322597, 1.61185
-1.10412, -0.314603, 1.61197
-1.09353, -0.305401, 1.58501
-1.11709, -0.307956, 1.61916
-1.10215, -0.298788, 1.59176
-1.09978, -0.289209, 1.58265
-1.11193, -0.289462, 1.60589
-1.089, -0.275671, 1.57277
-1.09292, -0.276663, 1.57842
-1.06194, -0.260184, 1.55038
-1.10051, -0.262599, 1.61255
-1.09015, -0.253106, 1.60321
-1.08764, -0.245467, 1.60539
-1.05998, -0.237075, 1.57613
-1.07316, -0.233818, 1.60762
-1.07264, -0.231433, 1.6189
-1.05409, -0.224316, 1.59688
-1.05056, -0.217288, 1.60362
-1.03333, -0.212219, 1.59548
-1.05332, -0.213924, 1.63894
-1.00216, -0.202001, 1.57764
-1.0052, -0.200247, 1.59491
-0.98142, -0.193162, 1.56956
-0.979058, -0.190318, 1.57834
-0.972085, -0.191262, 1.58617
-0.963499, -0.187952, 1.59153
-0.933689, -0.18128, 1.56804
-0.901617, -0.177274, 1.53339
-0.904948, -0.177862, 1.5723
-0.882098, -0.17642, 1.55954
-0.865317, -0.172289, 1.55725
-0.851938, -0.172716, 1.56112
-0.833763, -0.172972, 1.56343
-0.836324, -0.180773, 1.59803
-0.800622, -0.176408, 1.55944
-0.807549, -0.190365, 1.61197
-0.80765, -0.194245, 1.64482
-0.797658, -0.195807, 1.65805
-0.752349, -0.193575, 1.60535
-0.757826, -0.207427, 1.6521
-0.735218, -0.208616, 1.6293
-0.741148, -0.221711, 1.69859
-0.737656, -0.231464, 1.74017
-0.718536, -0.240959, 1.74627
-0.680238, -0.243699, 1.7047
-0.69418, -0.262246, 1.77277
-0.67675, -0.269386, 1.76182
-0.697703, -0.285944, 1.84019
-0.670714, -0.289371, 1.8045
-0.659235, -0.294743, 1.80994
-0.677293, -0.318587, 1.89839
-0.65215, -0.329581, 1.88033
-0.65599, -0.343388, 1.90506
-0.64279, -0.353416, 1.90806
-0.627851, -0.362495, 1.90591
-0.612159, -0.372925, 1.88676
-0.608836, -0.389178, 1.92067
-0.608174, -0.409488, 1.94915
-0.61066, -0.422765, 1.98882
-0.60201, -0.441149, 1.96064
-0.595827, -0.457377, 1.98882
-0.602772, -0.480692, 2.04596
-0.597836, -0.490989, 2.04647
-0.604231, -0.51606, 2.08612
-0.599045, -0.526433, 2.08612
-0.583698, -0.527128, 2.06849
-0.603591, -0.566365, 2.13899
-0.603688, -0.582031, 2.17771
-0.606329, -0.606329, 2.20703
-0.59694, -0.607744, 2.17285
-0.605286, -0.627197, 2.20323
-0.603252, -0.641817, 2.21588
-0.61682, -0.661885, 2.26572
-0.619126, -0.681895, 2.29515
-0.621394, -0.69012, 2.30356
-0.621394, -0.695847, 2.30356
-0.641181, -0.723158, 2.3552
-0.645602, -0.739936, 2.37144
-0.63564, -0.740129, 2.33485
-0.658572, -0.771811, 2.39719
-0.653921, -0.779331, 2.402
-0.645411, -0.775082, 2.37074
-0.682915, -0.82506, 2.4858
-0.694041, -0.84343, 2.50364
-0.707895, -0.865205, 2.53092
-0.725553, -0.877634, 2.54874
-0.700609, -0.844941, 2.41887
-0.750216, -0.908489, 2.54642
-0.777357, -0.926973, 2.61646
-0.803563, -0.94245, 2.66015
-0.818886, -0.951499, 2.66697
-0.845809, -0.981681, 2.73253
-0.889807, -1.01642, 2.82922
-0.889448, -1.0002, 2.78407
-0.912369, -1.00257, 2.79066
-0.975277, -1.03286, 2.89501
-0.948365, -0.982602, 2.75415
-0.96378, -0.991415, 2.77885
-0.989962, -0.997008, 2.83403
-1.00871, -1.00871, 2.86729
-1.00708, -0.986173, 2.80323
-1.00988, -0.961631, 2.77266
-1.0416, -0.971932, 2.80236
-1.07937, -0.979623, 2.86562
-1.10757, -0.992124, 2.90219
-1.1141, -0.977094, 2.90041
-1.13481, -0.982531, 2.91655
-1.18609, -1.00536, 3.02901
-1.22507, -1.01769, 3.08931
-1.30419, -1.0738, 3.30959
-1.4155, -1.14379, 3.52532
-1.44728, -1.16051, 3.60446
-1.60225, -1.17988, 3.69314
-1.34796, -0.971606, 3.08931
-1.13945, -0.821314, 2.61144
-1.19379, -0.842075, 2.72047
-1.14406, -0.8089, 2.59247
-1.12821, -0.776235, 2.52807
-1.12032, -0.754124, 2.49648
-1.07892, -0.71238, 2.37786
-1.05476, -0.67539, 2.31195
-1.10587, -0.690797, 2.38499
-1.09173, -0.668935, 2.32951
-1.11609, -0.668474, 2.36892
-1.09553, -0.649308, 2.301
-1.06124, -0.609182, 2.21741
-1.09846, -0.620869, 2.25995
-1.07784, -0.592129, 2.19507
-1.03471, -0.552366, 2.08612
-1.08605, -0.57118, 2.15717
-1.09392, -0.558994, 2.15156
-1.07978, -0.543833, 2.11342
-1.07424, -0.525471, 2.08231
-1.07791, -0.522234, 2.06948
-1.07102, -0.501165, 2.04647
-1.0744, -0.49529, 2.04323
-1.02978, -0.462794, 1.94915
-1.04352, -0.455485, 1.93867
-1.04552, -0.449454, 1.93346
-1.05954, -0.451329, 1.94153
-1.07693, -0.44689, 1.96445
-1.06545, -0.430509, 1.93473
-1.04631, -0.418052, 1.89998
-1.04372, -0.410452, 1.88676
-1.03304, -0.400848, 1.84261
-1.03991, -0.398901, 1.85486
-1.00659, -0.379972, 1.78751
-0.978767, -0.362426, 1.7458
-1.00445, -0.358261, 1.76809
-0.979985, -0.345246, 1.72502
-1.00833, -0.346405, 1.77491
-1.02143, -0.346437, 1.79798
-1.00085, -0.333617, 1.75408
-0.972348, -0.315642, 1.70412
-0.978915, -0.312149, 1.70819
-0.961394, -0.303708, 1.68493
-0.956104, -0.297871, 1.67565
-0.951462, -0.292279, 1.66752
-0.945389, -0.284656, 1.67144
-0.926023, -0.271879, 1.64443
-0.928003, -0.273668, 1.65525
-0.89442, -0.258121, 1.60963
-0.884667, -0.251348, 1.59208
-0.852142, -0.238755, 1.56149
-0.851372, -0.241319, 1.553
-0.837084, -0.242163, 1.5339
-0.846522, -0.24214, 1.55829
-0.84484, -0.241103, 1.57685
-0.837362, -0.233363, 1.57753
-0.817549, -0.229996, 1.55477
-0.842958, -0.238271, 1.6107
-0.834273, -0.239779, 1.59411
-0.815653, -0.235019, 1.58872
-0.832365, -0.24337, 1.64517
-0.814523, -0.237654, 1.634
-0.798309, -0.238092, 1.6095
-0.783939, -0.237376, 1.60466
-0.786414, -0.240574, 1.62627
-0.774619, -0.235404, 1.61852
-0.766569, -0.236645, 1.62706
-0.738869, -0.234468, 1.58499
-0.748039, -0.238651, 1.61327
-0.754932, -0.247552, 1.64579
-0.744446, -0.248149, 1.64975
-0.741363, -0.254005, 1.66123
-0.735855, -0.257652, 1.65812
-0.715286, -0.253288, 1.63003
-0.735001, -0.269006, 1.70392
-0.715363, -0.271631, 1.66801
-0.717353, -0.275581, 1.69227
-0.733171, -0.291971, 1.73979
-0.72007, -0.29192, 1.73949
-0.730571, -0.30422, 1.78632
-0.717763, -0.309494, 1.76573
-0.723683, -0.328947, 1.82494
-0.737741, -0.348963, 1.88402
-0.742103, -0.365086, 1.91953
-0.723056, -0.365061, 1.89463
-0.711569, -0.366283, 1.87676
-0.724277, -0.384847, 1.92289
-0.708144, -0.388645, 1.91804
-0.718244, -0.406599, 1.95858
-0.713375, -0.416338, 1.95858
-0.72656, -0.431941, 2.00849
-0.712521, -0.441319, 1.98331
-0.720442, -0.454355, 2.01934
-0.721035, -0.4731, 2.03518
-0.737826, -0.497968, 2.0973
-0.758775, -0.522831, 2.15684
-0.755016, -0.530913, 2.14616
-0.768527, -0.559179, 2.21588
-0.764311, -0.567069, 2.20373
-0.750074, -0.56726, 2.16268
-0.760242, -0.59008, 2.20782
-0.778593, -0.621188, 2.26112
-0.781534, -0.633753, 2.28616
-0.788218, -0.650638, 2.30571
-0.766956, -0.643344, 2.25995
-0.778777, -0.658965, 2.29479
-0.810613, -0.692706, 2.37123
-0.802914, -0.697805, 2.3487
-0.825832, -0.723729, 2.41574
-0.829159, -0.733372, 2.40796
-0.83021, -0.739641, 2.42855
-0.820703, -0.737744, 2.38341
-0.832241, -0.760134, 2.41691
-0.835417, -0.769542, 2.40875
-0.827729, -0.768394, 2.38658
-0.848143, -0.787777, 2.42803
-0.855861, -0.801037, 2.45013
-0.826884, -0.779801, 2.36717
-0.856196, -0.81384, 2.43377
-0.879235, -0.823704, 2.48172
-0.885405, -0.836044, 2.48172
-0.945611, -0.886715, 2.63213
-0.928449, -0.877047, 2.58436
-0.921991, -0.864961, 2.54874
-0.903915, -0.848385, 2.48172
-0.920496, -0.858089, 2.5101
-0.994308, -0.920656, 2.69313
-0.976953, -0.904586, 2.64612
-1.001, -0.920656, 2.69313
-1.00848, -0.921365, 2.6952
-0.982955, -0.892121, 2.60965
-1.02847, -0.934049, 2.71258
-1.03146, -0.930003, 2.72047
-1.07331, -0.961432, 2.81241
-1.05359, -0.937661, 2.74287
-1.05359, -0.937661, 2.74287
-1.05851, -0.923239, 2.72047
-1.0804, -0.94233, 2.77672
-1.08461, -0.933113, 2.76985
-1.10916, -0.954232, 2.83254
-1.14048, -0.967792, 2.89415
-1.18363, -1.0044, 3.00364
-1.18746, -0.993894, 2.99447
-1.27443, -1.0521, 3.19377
-1.41516, -1.15946, 3.54643
-1.3673, -1.11332, 3.40529
-1.42914, -1.15481, 3.55929
-1.51515, -1.21494, 3.77351
-1.54417, -1.12826, 3.55929
-1.62372, -1.14535, 3.70023
-1.27837, -0.919403, 2.94662
-1.22636, -0.869984, 2.81063
-1.25622, -0.884004, 2.87905
-1.15847, -0.80862, 2.65504
-1.16179, -0.795251, 2.63263
-1.06607, -0.717723, 2.41574
-1.06922, -0.709819, 2.4093
-1.07434, -0.703261, 2.40736
-1.05604, -0.675746, 2.35322
-1.0389, -0.655393, 2.30228
-1.01297, -0.618881, 2.23252
-1.02816, -0.613534, 2.25365
-1.02862, -0.601646, 2.23035
-0.978685, -0.548379, 2.1107
-0.985196, -0.533319, 2.11341
-0.984141, -0.524701, 2.09994
-0.956979, -0.494989, 2.04199
-0.969371, -0.493638, 2.05751
-0.961955, -0.48224, 2.03106
-0.970146, -0.473675, 2.03765
-0.973493, -0.470225, 2.04468
-0.925436, -0.432514, 1.94375
-0.895862, -0.414014, 1.88163
-0.862679, -0.391715, 1.82144
-0.855777, -0.384089, 1.80687
-0.831132, -0.368665, 1.75484
-0.842506, -0.378132, 1.77885
-0.842506, -0.378132, 1.77885
-0.8438, -0.371806, 1.79099
-0.836227, -0.364056, 1.77491
-0.783245, -0.340451, 1.68019
-0.777342, -0.335529, 1.67647
-0.763179, -0.322962, 1.6548
-0.763179, -0.327077, 1.6548
-0.759065, -0.322962, 1.6548
-0.767306, -0.330628, 1.67276
-0.781443, -0.336128, 1.72225
-0.758273, -0.327958, 1.68039
-0.727067, -0.312176, 1.62017
-0.752065, -0.322909, 1.67587
-0.721394, -0.307446, 1.61648
-0.719586, -0.312425, 1.62146
-0.718526, -0.311429, 1.63742
-0.717855, -0.311138, 1.63589
-0.715193, -0.315826, 1.63911
-0.710266, -0.32136, 1.64658
-0.711773, -0.325797, 1.66932
-0.736369, -0.341349, 1.727
-0.732213, -0.341413, 1.72733
-0.720135, -0.337762, 1.70886
-0.730263, -0.344545, 1.74318
-0.740246, -0.358042, 1.76701
-0.716666, -0.348706, 1.72093
-0.713471, -0.347036, 1.73396
-0.734243, -0.366012, 1.78445
-0.721136, -0.370432, 1.76325
-0.716752, -0.366048, 1.76325
-0.736791, -0.383131, 1.8237
-0.729239, -0.381552, 1.81618
-0.740687, -0.392128, 1.84469
-0.762836, -0.420629, 1.91169
-0.750105, -0.418283, 1.87979
-0.748195, -0.424524, 1.88676
-0.763147, -0.437793, 1.92446
-0.74176, -0.430927, 1.89428
-0.729431, -0.433906, 1.88676
-0.740418, -0.448085, 1.92757
-0.723828, -0.440899, 1.89666
-0.736741, -0.454688, 1.95598
-0.706606, -0.432471, 1.90107
-0.701879, -0.437197, 1.90107
-0.691904, -0.433906, 1.88676
-0.687213, -0.433906, 1.88676
-0.699565, -0.451255, 1.92067
-0.699104, -0.446186, 1.9194
-0.697363, -0.452927, 1.92778
-0.69776, -0.454853, 1.91571
-0.701975, -0.455922, 1.94053
-0.708197, -0.46483, 1.95773
-0.716507, -0.473539, 1.99441
-0.692621, -0.457753, 1.92792
-0.699938, -0.467433, 1.94829
-0.693408, -0.463072, 1.93011
-0.723026, -0.479533, 1.99872
-0.734917, -0.49247, 2.0316
-0.729798, -0.48904, 2.01744
-0.71505, -0.479157, 1.97667
-0.728817, -0.490023, 2.00098
-0.748021, -0.499526, 2.03978
-0.738736, -0.493325, 2.01446
-0.758279, -0.499718, 1.99996
-0.763878, -0.503408, 2.01473
-0.734562, -0.492133, 1.95019
-0.758869, -0.503408, 2.01473
-0.740118, -0.50074, 1.96495
-0.768002, -0.512852, 2.05252
-0.75324, -0.516435, 2.02654
-0.770607, -0.528343, 2.07326
-0.760533, -0.524947, 2.05994
-0.755563, -0.521517, 2.04647
-0.740891, -0.516379, 2.00673
-0.766689, -0.529196, 2.07661
-0.755563, -0.521517, 2.04647
-0.732245, -0.510352, 1.98331
-0.749838, -0.524135, 2.01738
-0.752147, -0.522255, 2.01015
-0.755585, -0.524642, 2.01934
-0.749943, -0.522238, 1.99103
-0.755585, -0.514601, 2.01934
-0.761042, -0.51992, 2.02049
-0.771967, -0.527384, 2.0495
-0.762142, -0.522255, 2.01015
-0.761042, -0.524943, 2.02049
-0.761042, -0.524943, 2.02049
-0.764115, -0.532106, 2.02865
-0.775915, -0.536781, 2.04647
-0.761042, -0.524943, 2.02049
-0.761016, -0.526473, 2.00718
-0.794299, -0.554707, 2.09496
-0.784775, -0.54291, 2.06984
-0.769158, -0.53715, 2.02865
-0.761959, -0.532122, 2.00966
-0.773154, -0.54146, 2.02591
-0.760848, -0.531346, 2.00673
-0.775915, -0.541869, 2.04648
-0.78437, -0.547773, 2.06877
-0.754054, -0.521657, 1.98882
-0.782341, -0.546356, 2.06342
-0.778208, -0.538367, 2.05252
-0.769158, -0.53715, 2.02865
-0.773079, -0.534818, 2.03899
-0.763808, -0.528405, 2.01454
-0.781298, -0.542073, 2.04725
-0.784264, -0.542556, 2.06849
-0.778208, -0.54347, 2.05252
-0.796498, -0.557808, 2.08707
-0.799973, -0.55867, 2.10993
-0.795968, -0.555873, 2.09936
-0.799795, -0.558546, 2.10946
-0.799079, -0.552805, 2.10757
-0.794681, -0.554974, 2.09597
-0.797093, -0.551432, 2.10233
-0.790608, -0.550555, 2.09899
-0.790947, -0.552366, 2.08612
-0.799795, -0.558546, 2.10946
-0.77455, -0.535836, 2.04287
-0.795826, -0.555774, 2.09899
-0.778208, -0.54347, 2.05252
-0.770827, -0.531693, 2.04647
-0.783697, -0.54057, 2.08064
-0.756539, -0.521837, 2.00854
-0.770827, -0.531693, 2.04647
-0.761042, -0.524943, 2.02049
